,date,fog,rain,meanwdird,meanwindspdm,meantempm,meandewptm,meanpressurem,maxhumidity,minhumidity,maxtempm,mintempm,maxdewptm,mindewptm,maxpressurem,minpressurem,precipm,year,month,day,dayofweek
1902,2009-03-16,0,0,233,3.0,13.0,7.0,1022.0,83.0,50.0,18.0,9.0,10.0,6.0,1023.0,1020.0,0.0,2009,3,16,0
1903,2009-03-17,0,0,228,5.0,16.0,9.0,1019.0,87.0,40.0,21.0,11.0,12.0,6.0,1021.0,1017.0,0.0,2009,3,17,1
1904,2009-03-18,0,0,226,5.0,17.0,11.0,1016.0,84.0,41.0,22.0,11.0,12.0,8.0,1018.0,1014.0,0.0,2009,3,18,2
1905,2009-03-19,1,0,223,3.0,14.0,11.0,1014.0,94.0,65.0,18.0,12.0,12.0,9.0,1015.0,1013.0,0.25,2009,3,19,3
1906,2009-03-20,0,0,213,5.0,14.0,9.0,1013.0,86.0,63.0,17.0,12.0,10.0,8.0,1014.0,1012.0,0.0,2009,3,20,4
1907,2009-03-21,0,0,214,5.0,14.0,8.0,1017.0,80.0,60.0,16.0,13.0,10.0,7.0,1020.0,1014.0,0.0,2009,3,21,5
1908,2009-03-22,0,1,255,13.0,14.0,6.0,1019.0,88.0,28.0,17.0,12.0,11.0,-6.0,1021.0,1018.0,0.76,2009,3,22,6
1909,2009-03-23,0,0,360,19.0,17.0,-6.0,1019.0,37.0,10.0,23.0,11.0,1.0,-11.0,1020.0,1016.0,0.0,2009,3,23,0
1910,2009-03-24,0,0,191,5.0,14.0,-1.0,1017.0,64.0,15.0,22.0,9.0,7.0,-7.0,1019.0,1015.0,0.0,2009,3,24,1
1911,2009-03-25,0,0,186,5.0,16.0,2.0,1015.0,86.0,18.0,22.0,11.0,11.0,-4.0,1017.0,1014.0,0.0,2009,3,25,2
1912,2009-03-26,0,0,216,5.0,14.0,9.0,1012.0,84.0,58.0,18.0,11.0,11.0,7.0,1014.0,1010.0,0.0,2009,3,26,3
1913,2009-03-27,0,0,162,5.0,14.0,8.0,1015.0,88.0,40.0,21.0,11.0,10.0,6.0,1016.0,1013.0,0.0,2009,3,27,4
1914,2009-03-28,0,0,231,5.0,17.0,6.0,1014.0,80.0,20.0,23.0,11.0,9.0,-2.0,1015.0,1011.0,0.0,2009,3,28,5
1915,2009-03-29,0,0,198,8.0,14.0,9.0,1011.0,94.0,58.0,18.0,12.0,11.0,9.0,1012.0,1010.0,0.0,2009,3,29,6
1916,2009-03-30,0,0,226,5.0,14.0,7.0,1014.0,88.0,27.0,18.0,11.0,9.0,-3.0,1017.0,1012.0,0.0,2009,3,30,0
1917,2009-03-31,0,0,224,6.0,14.0,8.0,1016.0,81.0,47.0,19.0,11.0,11.0,4.0,1018.0,1013.0,0.0,2009,3,31,1
1918,2009-04-01,0,0,216,3.0,14.0,9.0,1012.0,86.0,54.0,18.0,11.0,11.0,8.0,1013.0,1011.0,0.0,2009,4,1,2
1919,2009-04-02,0,0,221,5.0,14.0,9.0,1013.0,83.0,58.0,18.0,12.0,10.0,8.0,1015.0,1011.0,0.0,2009,4,2,3
1920,2009-04-03,0,0,232,8.0,15.0,8.0,1010.0,82.0,37.0,18.0,12.0,10.0,2.0,1012.0,1009.0,0.0,2009,4,3,4
1921,2009-04-04,0,0,245,6.0,14.0,4.0,1016.0,82.0,25.0,20.0,9.0,7.0,-2.0,1018.0,1012.0,0.0,2009,4,4,5
1922,2009-04-05,0,0,336,8.0,18.0,-7.0,1019.0,48.0,7.0,27.0,11.0,2.0,-13.0,1020.0,1017.0,0.0,2009,4,5,6
1923,2009-04-06,0,0,269,12.0,19.0,4.0,1016.0,80.0,11.0,26.0,12.0,11.0,-7.0,1018.0,1015.0,0.0,2009,4,6,0
1924,2009-04-07,0,1,236,5.0,14.0,9.0,1017.0,88.0,48.0,19.0,10.0,12.0,5.0,1019.0,1016.0,0.51,2009,4,7,1
1925,2009-04-08,0,0,235,8.0,13.0,8.0,1018.0,80.0,53.0,17.0,10.0,9.0,7.0,1020.0,1016.0,0.0,2009,4,8,2
1926,2009-04-09,0,0,185,6.0,14.0,8.0,1016.0,83.0,48.0,18.0,11.0,9.0,6.0,1018.0,1012.0,0.0,2009,4,9,3
1927,2009-04-10,0,0,243,5.0,14.0,7.0,1010.0,77.0,44.0,17.0,12.0,9.0,4.0,1011.0,1009.0,0.0,2009,4,10,4
1928,2009-04-11,0,0,93,5.0,13.0,7.0,1016.0,82.0,46.0,18.0,10.0,8.0,5.0,1022.0,1011.0,0.0,2009,4,11,5
1929,2009-04-12,0,0,272,5.0,14.0,8.0,1021.0,83.0,48.0,18.0,11.0,11.0,6.0,1022.0,1019.0,0.0,2009,4,12,6
1930,2009-04-13,0,0,235,3.0,16.0,10.0,1015.0,87.0,47.0,21.0,11.0,12.0,8.0,1019.0,1011.0,0.0,2009,4,13,0
1931,2009-04-14,0,0,225,5.0,14.0,8.0,1009.0,88.0,24.0,18.0,11.0,11.0,-8.0,1011.0,1007.0,0.0,2009,4,14,1
1932,2009-04-15,0,0,262,10.0,11.0,1.0,1016.0,64.0,25.0,14.0,9.0,5.0,-6.0,1019.0,1012.0,0.0,2009,4,15,2
1933,2009-04-16,0,0,218,5.0,12.0,5.0,1021.0,80.0,36.0,17.0,8.0,8.0,1.0,1022.0,1020.0,0.0,2009,4,16,3
1934,2009-04-17,0,0,239,5.0,14.0,6.0,1020.0,80.0,38.0,19.0,9.0,9.0,3.0,1022.0,1018.0,0.0,2009,4,17,4
1935,2009-04-18,0,0,224,5.0,16.0,6.0,1017.0,83.0,28.0,22.0,10.0,9.0,2.0,1019.0,1016.0,0.0,2009,4,18,5
1936,2009-04-19,0,0,227,5.0,22.0,5.0,1016.0,65.0,10.0,32.0,13.0,9.0,-3.0,1018.0,1014.0,0.0,2009,4,19,6
1937,2009-04-20,0,0,250,8.0,26.0,1.0,1014.0,51.0,8.0,35.0,17.0,11.0,-6.0,1016.0,1012.0,0.0,2009,4,20,0
1938,2009-04-21,0,0,195,6.0,23.0,6.0,1012.0,72.0,17.0,32.0,16.0,11.0,1.0,1014.0,1010.0,0.0,2009,4,21,1
1939,2009-04-22,0,0,217,5.0,17.0,12.0,1014.0,83.0,63.0,20.0,14.0,13.0,11.0,1015.0,1013.0,0.0,2009,4,22,2
1940,2009-04-23,0,0,214,10.0,17.0,11.0,1015.0,82.0,59.0,19.0,14.0,11.0,9.0,1017.0,1014.0,0.0,2009,4,23,3
1941,2009-04-24,0,0,226,8.0,16.0,9.0,1016.0,82.0,58.0,18.0,14.0,11.0,8.0,1017.0,1015.0,0.0,2009,4,24,4
1942,2009-04-25,0,0,237,10.0,13.0,7.0,1017.0,80.0,37.0,18.0,10.0,9.0,2.0,1018.0,1015.0,0.0,2009,4,25,5
1943,2009-04-26,0,0,228,5.0,14.0,8.0,1017.0,83.0,50.0,18.0,11.0,9.0,7.0,1018.0,1015.0,0.0,2009,4,26,6
1944,2009-04-27,0,0,196,5.0,14.0,8.0,1016.0,80.0,52.0,18.0,11.0,9.0,7.0,1017.0,1015.0,0.0,2009,4,27,0
1945,2009-04-28,0,0,227,8.0,13.0,7.0,1017.0,77.0,48.0,17.0,10.0,8.0,5.0,1019.0,1016.0,0.0,2009,4,28,1
1946,2009-04-29,0,0,236,5.0,13.0,7.0,1019.0,83.0,50.0,18.0,10.0,8.0,6.0,1020.0,1017.0,0.0,2009,4,29,2
1947,2009-04-30,0,0,228,5.0,14.0,8.0,1017.0,80.0,50.0,18.0,11.0,9.0,6.0,1019.0,1016.0,0.0,2009,4,30,3
1948,2009-05-01,0,0,236,6.0,16.0,9.0,1016.0,75.0,44.0,22.0,12.0,12.0,7.0,1017.0,1014.0,0.0,2009,5,1,4
1949,2009-05-02,0,0,209,8.0,17.0,12.0,1019.0,81.0,61.0,19.0,15.0,12.0,11.0,1021.0,1016.0,0.0,2009,5,2,5
1950,2009-05-03,0,0,206,6.0,17.0,12.0,1019.0,84.0,59.0,19.0,14.0,12.0,11.0,1021.0,1015.0,0.0,2009,5,3,6
1951,2009-05-04,0,0,159,8.0,18.0,11.0,1016.0,83.0,50.0,21.0,15.0,13.0,9.0,1017.0,1014.0,0.0,2009,5,4,0
1952,2009-05-05,0,0,213,5.0,18.0,11.0,1015.0,78.0,46.0,23.0,13.0,13.0,9.0,1017.0,1013.0,0.0,2009,5,5,1
1953,2009-05-06,0,0,236,8.0,24.0,10.0,1013.0,90.0,9.0,36.0,14.0,13.0,-3.0,1014.0,1010.0,0.0,2009,5,6,2
1954,2009-05-07,0,0,176,8.0,21.0,12.0,1010.0,81.0,40.0,27.0,16.0,13.0,9.0,1012.0,1008.0,0.0,2009,5,7,3
1955,2009-05-08,0,0,218,5.0,19.0,13.0,1009.0,81.0,55.0,22.0,16.0,14.0,12.0,1010.0,1008.0,0.0,2009,5,8,4
1956,2009-05-09,0,0,204,5.0,17.0,13.0,1012.0,87.0,63.0,21.0,15.0,13.0,12.0,1013.0,1010.0,0.0,2009,5,9,5
1957,2009-05-10,0,0,227,6.0,17.0,12.0,1012.0,83.0,63.0,20.0,15.0,12.0,12.0,1014.0,1011.0,0.0,2009,5,10,6
1958,2009-05-11,0,0,218,5.0,17.0,12.0,1013.0,88.0,63.0,20.0,14.0,13.0,11.0,1014.0,1011.0,0.0,2009,5,11,0
1959,2009-05-12,0,0,224,6.0,17.0,12.0,1012.0,82.0,63.0,19.0,15.0,13.0,11.0,1014.0,1011.0,0.0,2009,5,12,1
1960,2009-05-13,0,0,243,5.0,17.0,12.0,1012.0,84.0,54.0,21.0,13.0,13.0,10.0,1013.0,1010.0,0.0,2009,5,13,2
1961,2009-05-14,0,0,211,3.0,17.0,13.0,1011.0,88.0,58.0,21.0,14.0,14.0,11.0,1012.0,1010.0,0.0,2009,5,14,3
1962,2009-05-15,0,0,220,5.0,18.0,13.0,1011.0,87.0,63.0,21.0,15.0,13.0,12.0,1011.0,1010.0,0.0,2009,5,15,4
1963,2009-05-16,0,0,228,5.0,18.0,14.0,1011.0,84.0,65.0,21.0,16.0,14.0,13.0,1014.0,1010.0,0.0,2009,5,16,5
1964,2009-05-17,0,0,231,6.0,18.0,14.0,1014.0,90.0,68.0,21.0,16.0,15.0,14.0,1015.0,1012.0,0.0,2009,5,17,6
1965,2009-05-18,0,0,236,5.0,17.0,14.0,1014.0,94.0,70.0,20.0,15.0,15.0,13.0,1015.0,1013.0,0.0,2009,5,18,0
1966,2009-05-19,0,0,230,6.0,18.0,13.0,1013.0,87.0,61.0,21.0,15.0,13.0,12.0,1015.0,1012.0,0.0,2009,5,19,1
1967,2009-05-20,0,0,227,6.0,18.0,13.0,1013.0,87.0,57.0,23.0,15.0,13.0,12.0,1014.0,1011.0,0.0,2009,5,20,2
1968,2009-05-21,0,0,214,5.0,18.0,12.0,1013.0,83.0,58.0,21.0,15.0,13.0,12.0,1015.0,1012.0,0.0,2009,5,21,3
1969,2009-05-22,0,0,229,8.0,18.0,12.0,1014.0,80.0,59.0,21.0,16.0,12.0,11.0,1015.0,1013.0,0.0,2009,5,22,4
1970,2009-05-23,0,0,227,5.0,17.0,11.0,1015.0,78.0,56.0,21.0,15.0,11.0,10.0,1015.0,1014.0,0.0,2009,5,23,5
1971,2009-05-24,0,0,220,6.0,17.0,11.0,1015.0,82.0,50.0,21.0,14.0,11.0,9.0,1016.0,1014.0,0.0,2009,5,24,6
1972,2009-05-25,0,0,227,6.0,17.0,11.0,1014.0,75.0,58.0,19.0,15.0,11.0,9.0,1015.0,1012.0,0.0,2009,5,25,0
1973,2009-05-26,0,0,235,5.0,17.0,11.0,1013.0,82.0,56.0,21.0,14.0,12.0,10.0,1014.0,1012.0,0.0,2009,5,26,1
1974,2009-05-27,0,0,239,5.0,18.0,12.0,1013.0,77.0,59.0,21.0,15.0,13.0,11.0,1014.0,1012.0,0.0,2009,5,27,2
1975,2009-05-28,0,0,238,8.0,17.0,12.0,1014.0,80.0,63.0,20.0,16.0,13.0,12.0,1016.0,1013.0,0.0,2009,5,28,3
1976,2009-05-29,0,0,243,6.0,17.0,12.0,1016.0,82.0,65.0,19.0,16.0,13.0,12.0,1018.0,1015.0,0.0,2009,5,29,4
1977,2009-05-30,0,0,244,11.0,17.0,12.0,1016.0,88.0,65.0,19.0,15.0,13.0,11.0,1017.0,1014.0,0.0,2009,5,30,5
1978,2009-05-31,0,0,239,5.0,17.0,12.0,1015.0,83.0,64.0,19.0,16.0,13.0,12.0,1016.0,1013.0,0.0,2009,5,31,6
1979,2009-06-01,0,0,237,5.0,17.0,13.0,1014.0,88.0,68.0,19.0,16.0,14.0,12.0,1015.0,1013.0,0.0,2009,6,1,0
1980,2009-06-02,0,0,231,6.0,18.0,13.0,1014.0,83.0,59.0,21.0,16.0,13.0,12.0,1015.0,1012.0,0.0,2009,6,2,1
1981,2009-06-03,0,1,249,3.0,17.0,12.0,1013.0,83.0,63.0,19.0,16.0,13.0,12.0,1015.0,1012.0,0.0,2009,6,3,2
1982,2009-06-04,0,0,239,5.0,17.0,11.0,1014.0,81.0,47.0,22.0,13.0,13.0,9.0,1015.0,1013.0,0.0,2009,6,4,3
1983,2009-06-05,0,1,240,6.0,17.0,12.0,1015.0,90.0,59.0,21.0,14.0,14.0,11.0,1016.0,1014.0,2.54,2009,6,5,4
1984,2009-06-06,0,0,246,8.0,17.0,12.0,1014.0,75.0,59.0,21.0,15.0,13.0,10.0,1015.0,1013.0,0.0,2009,6,6,5
1985,2009-06-07,0,0,230,6.0,17.0,12.0,1014.0,78.0,55.0,21.0,14.0,13.0,10.0,1015.0,1012.0,0.0,2009,6,7,6
1986,2009-06-08,0,0,214,6.0,17.0,12.0,1013.0,87.0,56.0,21.0,14.0,12.0,11.0,1013.0,1012.0,0.0,2009,6,8,0
1987,2009-06-09,0,0,221,3.0,17.0,12.0,1013.0,83.0,60.0,20.0,16.0,13.0,11.0,1015.0,1012.0,0.0,2009,6,9,1
1988,2009-06-10,0,0,216,5.0,18.0,12.0,1015.0,81.0,59.0,21.0,15.0,13.0,11.0,1015.0,1013.0,0.0,2009,6,10,2
1989,2009-06-11,0,0,209,6.0,19.0,13.0,1014.0,81.0,57.0,21.0,17.0,14.0,12.0,1015.0,1014.0,0.0,2009,6,11,3
1990,2009-06-12,0,0,224,6.0,19.0,13.0,1014.0,80.0,58.0,21.0,17.0,13.0,12.0,1015.0,1014.0,0.0,2009,6,12,4
1991,2009-06-13,0,0,235,6.0,19.0,13.0,1015.0,81.0,57.0,21.0,17.0,14.0,12.0,1016.0,1014.0,0.0,2009,6,13,5
1992,2009-06-14,0,0,224,6.0,18.0,12.0,1015.0,83.0,57.0,22.0,15.0,13.0,12.0,1015.0,1014.0,0.0,2009,6,14,6
1993,2009-06-15,0,0,226,5.0,18.0,13.0,1014.0,87.0,57.0,21.0,15.0,14.0,12.0,1015.0,1013.0,0.0,2009,6,15,0
1994,2009-06-16,0,0,225,3.0,18.0,13.0,1013.0,84.0,59.0,22.0,16.0,14.0,13.0,1013.0,1010.0,0.0,2009,6,16,1
1995,2009-06-17,0,0,226,5.0,18.0,13.0,1013.0,88.0,61.0,22.0,16.0,14.0,13.0,1014.0,1011.0,0.0,2009,6,17,2
1996,2009-06-18,0,0,220,5.0,19.0,14.0,1010.0,84.0,63.0,22.0,16.0,15.0,13.0,1011.0,1008.0,0.0,2009,6,18,3
1997,2009-06-19,0,0,227,3.0,19.0,14.0,1008.0,88.0,68.0,22.0,17.0,15.0,14.0,1008.0,1006.0,0.0,2009,6,19,4
1998,2009-06-20,0,0,180,6.0,20.0,14.0,1009.0,84.0,59.0,22.0,17.0,16.0,13.0,1011.0,1007.0,0.0,2009,6,20,5
1999,2009-06-21,0,0,223,5.0,19.0,13.0,1011.0,84.0,53.0,22.0,16.0,14.0,11.0,1012.0,1009.0,0.0,2009,6,21,6
2000,2009-06-22,0,0,227,5.0,18.0,13.0,1009.0,87.0,57.0,22.0,14.0,14.0,11.0,1010.0,1007.0,0.0,2009,6,22,0
2001,2009-06-23,0,0,235,5.0,19.0,13.0,1009.0,82.0,57.0,22.0,16.0,13.0,12.0,1011.0,1008.0,0.0,2009,6,23,1
2002,2009-06-24,0,0,235,6.0,19.0,13.0,1013.0,81.0,61.0,22.0,16.0,14.0,12.0,1014.0,1011.0,0.0,2009,6,24,2
2003,2009-06-25,0,0,230,8.0,18.0,13.0,1014.0,84.0,64.0,21.0,17.0,14.0,13.0,1015.0,1012.0,0.0,2009,6,25,3
2004,2009-06-26,0,0,222,6.0,18.0,14.0,1012.0,86.0,63.0,21.0,16.0,14.0,13.0,1014.0,1011.0,0.0,2009,6,26,4
2005,2009-06-27,0,0,229,5.0,18.0,14.0,1013.0,90.0,63.0,22.0,15.0,15.0,13.0,1014.0,1012.0,0.0,2009,6,27,5
2006,2009-06-28,0,0,219,6.0,19.0,14.0,1012.0,90.0,61.0,22.0,16.0,15.0,14.0,1014.0,1010.0,0.0,2009,6,28,6
2007,2009-06-29,0,0,217,6.0,18.0,14.0,1012.0,90.0,70.0,21.0,16.0,15.0,14.0,1014.0,1010.0,0.0,2009,6,29,0
2008,2009-06-30,0,0,208,8.0,18.0,14.0,1011.0,86.0,68.0,20.0,17.0,14.0,13.0,1012.0,1010.0,0.0,2009,6,30,1
2009,2009-07-01,0,0,203,6.0,18.0,14.0,1011.0,88.0,65.0,21.0,16.0,14.0,13.0,1012.0,1009.0,0.0,2009,7,1,2
2010,2009-07-02,0,0,205,8.0,18.0,14.0,1012.0,88.0,68.0,21.0,16.0,15.0,13.0,1014.0,1011.0,0.0,2009,7,2,3
2011,2009-07-03,0,0,224,6.0,18.0,14.0,1015.0,87.0,70.0,21.0,16.0,14.0,13.0,1016.0,1013.0,0.0,2009,7,3,4
2012,2009-07-04,0,0,218,5.0,17.0,13.0,1016.0,90.0,61.0,21.0,14.0,14.0,12.0,1017.0,1014.0,0.0,2009,7,4,5
2013,2009-07-05,0,0,224,6.0,18.0,13.0,1015.0,87.0,57.0,22.0,15.0,14.0,12.0,1016.0,1014.0,0.0,2009,7,5,6
2014,2009-07-06,0,0,224,5.0,18.0,13.0,1013.0,90.0,61.0,22.0,14.0,15.0,12.0,1014.0,1011.0,0.0,2009,7,6,0
2015,2009-07-07,0,0,218,5.0,19.0,14.0,1013.0,90.0,61.0,23.0,16.0,15.0,13.0,1014.0,1012.0,0.0,2009,7,7,1
2016,2009-07-08,0,0,228,3.0,18.0,14.0,1013.0,88.0,59.0,23.0,14.0,14.0,12.0,1014.0,1012.0,0.0,2009,7,8,2
2017,2009-07-09,0,0,219,3.0,19.0,14.0,1014.0,88.0,61.0,22.0,16.0,14.0,13.0,1014.0,1012.0,0.0,2009,7,9,3
2018,2009-07-10,0,0,224,5.0,20.0,13.0,1014.0,87.0,53.0,24.0,16.0,14.0,12.0,1015.0,1013.0,0.0,2009,7,10,4
2019,2009-07-11,0,0,225,5.0,21.0,14.0,1014.0,81.0,43.0,26.0,17.0,15.0,12.0,1015.0,1013.0,0.0,2009,7,11,5
2020,2009-07-12,0,0,220,5.0,22.0,15.0,1015.0,87.0,50.0,26.0,17.0,16.0,13.0,1016.0,1014.0,0.0,2009,7,12,6
2021,2009-07-13,0,0,234,3.0,21.0,15.0,1013.0,87.0,51.0,26.0,17.0,16.0,13.0,1015.0,1011.0,0.0,2009,7,13,0
2022,2009-07-14,0,0,231,5.0,20.0,15.0,1012.0,84.0,60.0,24.0,17.0,16.0,14.0,1014.0,1011.0,0.0,2009,7,14,1
2023,2009-07-15,0,0,227,6.0,20.0,15.0,1015.0,88.0,64.0,23.0,17.0,16.0,14.0,1017.0,1013.0,0.0,2009,7,15,2
2024,2009-07-16,0,0,229,5.0,20.0,15.0,1017.0,90.0,61.0,23.0,17.0,16.0,14.0,1017.0,1015.0,0.0,2009,7,16,3
2025,2009-07-17,0,0,219,5.0,19.0,15.0,1015.0,94.0,63.0,23.0,17.0,16.0,14.0,1016.0,1014.0,0.0,2009,7,17,4
2026,2009-07-18,0,0,223,5.0,20.0,15.0,1013.0,94.0,55.0,24.0,17.0,16.0,14.0,1014.0,1010.0,0.0,2009,7,18,5
2027,2009-07-19,0,0,230,5.0,21.0,17.0,1013.0,87.0,60.0,26.0,18.0,18.0,15.0,1014.0,1012.0,0.0,2009,7,19,6
2028,2009-07-20,0,0,224,5.0,22.0,17.0,1013.0,87.0,60.0,26.0,19.0,18.0,15.0,1014.0,1012.0,0.0,2009,7,20,0
2029,2009-07-21,0,0,231,5.0,22.0,16.0,1012.0,84.0,56.0,26.0,19.0,17.0,14.0,1013.0,1011.0,0.0,2009,7,21,1
2030,2009-07-22,0,0,229,5.0,22.0,16.0,1011.0,81.0,56.0,26.0,18.0,18.0,14.0,1012.0,1010.0,0.0,2009,7,22,2
2031,2009-07-23,0,0,221,5.0,22.0,16.0,1011.0,78.0,62.0,26.0,19.0,18.0,14.0,1013.0,1010.0,0.0,2009,7,23,3
2032,2009-07-24,0,0,236,5.0,21.0,16.0,1013.0,84.0,64.0,25.0,18.0,17.0,14.0,1014.0,1012.0,0.0,2009,7,24,4
2033,2009-07-25,0,0,240,5.0,20.0,16.0,1014.0,87.0,68.0,23.0,18.0,17.0,14.0,1016.0,1013.0,0.0,2009,7,25,5
2034,2009-07-26,0,0,235,6.0,21.0,17.0,1015.0,84.0,64.0,24.0,19.0,17.0,16.0,1016.0,1013.0,0.0,2009,7,26,6
2035,2009-07-27,0,0,230,5.0,20.0,16.0,1013.0,90.0,66.0,23.0,18.0,17.0,16.0,1015.0,1011.0,0.0,2009,7,27,0
2036,2009-07-28,0,0,231,6.0,20.0,16.0,1011.0,94.0,62.0,24.0,17.0,17.0,15.0,1012.0,1010.0,0.25,2009,7,28,1
2037,2009-07-29,0,0,234,6.0,21.0,16.0,1012.0,90.0,62.0,24.0,17.0,17.0,15.0,1013.0,1010.0,0.0,2009,7,29,2
2038,2009-07-30,0,0,237,5.0,21.0,16.0,1013.0,87.0,60.0,24.0,18.0,16.0,15.0,1014.0,1011.0,0.0,2009,7,30,3
2039,2009-07-31,0,0,249,6.0,21.0,16.0,1014.0,88.0,62.0,25.0,18.0,17.0,15.0,1014.0,1013.0,0.0,2009,7,31,4
2040,2009-08-01,0,0,238,5.0,21.0,16.0,1014.0,94.0,60.0,24.0,17.0,17.0,16.0,1016.0,1013.0,0.0,2009,8,1,5
2041,2009-08-02,0,0,224,3.0,19.0,16.0,1014.0,94.0,70.0,22.0,17.0,17.0,14.0,1016.0,1012.0,0.25,2009,8,2,6
2042,2009-08-03,0,0,216,3.0,21.0,14.0,1013.0,90.0,42.0,26.0,17.0,16.0,12.0,1015.0,1012.0,0.0,2009,8,3,0
2043,2009-08-04,0,0,208,5.0,22.0,14.0,1013.0,90.0,40.0,28.0,17.0,16.0,12.0,1014.0,1012.0,0.0,2009,8,4,1
2044,2009-08-05,0,0,231,6.0,22.0,13.0,1013.0,75.0,40.0,27.0,19.0,15.0,11.0,1015.0,1012.0,0.0,2009,8,5,2
2045,2009-08-06,0,0,206,8.0,19.0,14.0,1014.0,87.0,53.0,23.0,16.0,15.0,13.0,1016.0,1013.0,0.0,2009,8,6,3
2046,2009-08-07,0,0,227,6.0,19.0,14.0,1015.0,87.0,59.0,23.0,16.0,16.0,12.0,1016.0,1013.0,0.0,2009,8,7,4
2047,2009-08-08,0,0,236,5.0,19.0,13.0,1014.0,81.0,53.0,22.0,16.0,15.0,12.0,1016.0,1013.0,0.0,2009,8,8,5
2048,2009-08-09,0,0,235,5.0,18.0,14.0,1014.0,88.0,68.0,21.0,16.0,16.0,13.0,1015.0,1012.0,0.0,2009,8,9,6
2049,2009-08-10,0,0,230,5.0,19.0,15.0,1015.0,90.0,68.0,22.0,16.0,15.0,14.0,1017.0,1014.0,0.0,2009,8,10,0
2050,2009-08-11,0,0,230,5.0,18.0,14.0,1017.0,93.0,68.0,21.0,16.0,14.0,14.0,1018.0,1015.0,0.0,2009,8,11,1
2051,2009-08-12,1,0,217,5.0,18.0,14.0,1015.0,96.0,68.0,21.0,15.0,15.0,14.0,1017.0,1013.0,0.0,2009,8,12,2
2052,2009-08-13,0,0,228,3.0,18.0,15.0,1013.0,93.0,68.0,21.0,16.0,16.0,14.0,1014.0,1012.0,0.0,2009,8,13,3
2053,2009-08-14,0,0,209,6.0,20.0,15.0,1014.0,88.0,63.0,22.0,18.0,16.0,14.0,1015.0,1013.0,0.0,2009,8,14,4
2054,2009-08-15,0,0,227,5.0,20.0,14.0,1013.0,84.0,61.0,22.0,17.0,16.0,13.0,1014.0,1012.0,0.0,2009,8,15,5
2055,2009-08-16,0,0,237,5.0,19.0,14.0,1013.0,90.0,60.0,23.0,16.0,15.0,14.0,1014.0,1012.0,0.0,2009,8,16,6
2056,2009-08-17,0,0,229,3.0,18.0,14.0,1013.0,94.0,68.0,21.0,15.0,15.0,14.0,1014.0,1011.0,0.0,2009,8,17,0
2057,2009-08-18,0,0,218,5.0,17.0,14.0,1012.0,90.0,70.0,20.0,16.0,14.0,14.0,1013.0,1010.0,0.0,2009,8,18,1
2058,2009-08-19,0,0,236,3.0,19.0,14.0,1012.0,88.0,65.0,22.0,17.0,15.0,14.0,1014.0,1011.0,0.0,2009,8,19,2
2059,2009-08-20,0,0,226,8.0,18.0,14.0,1013.0,90.0,68.0,20.0,16.0,15.0,13.0,1014.0,1011.0,0.0,2009,8,20,3
2060,2009-08-21,0,0,225,3.0,19.0,15.0,1012.0,93.0,63.0,23.0,16.0,16.0,14.0,1014.0,1011.0,0.0,2009,8,21,4
2061,2009-08-22,0,0,215,5.0,22.0,17.0,1013.0,94.0,45.0,27.0,19.0,18.0,13.0,1014.0,1010.0,0.0,2009,8,22,5
2062,2009-08-23,0,0,207,8.0,20.0,17.0,1013.0,94.0,68.0,23.0,18.0,17.0,16.0,1015.0,1011.0,0.0,2009,8,23,6
2063,2009-08-24,0,0,217,5.0,20.0,16.0,1013.0,90.0,70.0,22.0,17.0,17.0,14.0,1014.0,1012.0,0.0,2009,8,24,0
2064,2009-08-25,0,0,218,3.0,20.0,13.0,1014.0,93.0,39.0,26.0,15.0,16.0,10.0,1015.0,1013.0,0.0,2009,8,25,1
2065,2009-08-26,0,0,241,5.0,21.0,10.0,1014.0,86.0,23.0,28.0,14.0,14.0,4.0,1016.0,1013.0,0.0,2009,8,26,2
2066,2009-08-27,0,0,211,5.0,24.0,9.0,1013.0,64.0,18.0,32.0,17.0,15.0,4.0,1014.0,1011.0,0.0,2009,8,27,3
2067,2009-08-28,0,0,229,3.0,26.0,15.0,1012.0,81.0,22.0,33.0,19.0,17.0,8.0,1014.0,1010.0,0.0,2009,8,28,4
2068,2009-08-29,0,0,218,3.0,25.0,16.0,1010.0,87.0,36.0,32.0,19.0,18.0,12.0,1012.0,1008.0,0.0,2009,8,29,5
2069,2009-08-30,0,0,215,3.0,24.0,15.0,1009.0,90.0,30.0,32.0,18.0,18.0,12.0,1010.0,1007.0,0.0,2009,8,30,6
2070,2009-08-31,0,0,221,6.0,24.0,15.0,1009.0,87.0,38.0,29.0,19.0,17.0,12.0,1011.0,1008.0,0.0,2009,8,31,0
2071,2009-09-01,0,0,227,5.0,25.0,17.0,1011.0,87.0,40.0,32.0,19.0,18.0,16.0,1013.0,1009.0,0.0,2009,9,1,1
2072,2009-09-02,0,0,224,5.0,24.0,18.0,1012.0,87.0,49.0,30.0,21.0,19.0,16.0,1013.0,1010.0,0.0,2009,9,2,2
2073,2009-09-03,0,0,218,3.0,24.0,18.0,1011.0,90.0,38.0,31.0,20.0,19.0,13.0,1013.0,1009.0,0.0,2009,9,3,3
2074,2009-09-04,0,0,218,5.0,25.0,18.0,1010.0,90.0,43.0,31.0,20.0,19.0,16.0,1011.0,1008.0,0.0,2009,9,4,4
